user_id,posted,sentiment_analysis
76561198044026724,2014-11-26,negativo
76561198044026724,2015-01-01,positivo
76561198044026724,2014-06-28,positivo
ShadicTripleSeven,2015-01-08,positivo
ShadicTripleSeven,2014-11-20,negativo
ShadicTripleSeven,2014-09-23,neutral
arashk1996,2014-10-25,positivo
arashk1996,2015-08-09,positivo
Meph--,2014-01-22,positivo
Lightbekon,Posted February 4.,positivo
Lightbekon,2015-12-29,negativo
Lightbekon,2015-04-20,positivo
Lightbekon,2015-03-25,positivo
Lightbekon,2015-06-03,negativo
SorryIloveemilia,2015-05-02,positivo
akiraadrien,2014-06-19,neutral
akiraadrien,2015-04-15,negativo
sirasscakes,2015-03-11,negativo
sirasscakes,2014-02-24,neutral
sirasscakes,Posted July 4.,negativo
sirasscakes,2015-10-07,positivo
sirasscakes,2015-04-03,positivo
Derpypotato,2014-07-26,neutral
76561198146431031,Posted July 31.,positivo
76561198146431031,2015-12-30,neutral
76561198146431031,2015-04-03,positivo
76561198146431031,2015-02-17,negativo
76561198146431031,2014-12-26,positivo
76561198146431031,2014-12-10,positivo
76561198146431031,2014-10-31,positivo
76561198048599402,Posted June 8.,positivo
76561198084179882,2014-12-02,positivo
76561198084179882,2014-12-02,negativo
hkdgjm,2014-11-18,neutral
hkdgjm,2013-12-13,positivo
Mett6,2013-12-27,positivo
Mett6,2014-07-02,neutral
Mett6,2014-02-08,negativo
76561198048922542,2015-01-19,neutral
76561198085513666,2014-06-01,negativo
76561198085513666,2014-06-07,positivo
GoodOlDick,2014-11-18,positivo
76561198064936176,2014-01-23,positivo
76561198064936176,2015-01-29,neutral
76561198064936176,2014-03-02,positivo
76561198064936176,2015-02-15,neutral
76561198064936176,2015-01-30,positivo
76561198064936176,2014-07-12,positivo
76561198064936176,2014-07-11,negativo
76561198064936176,2014-06-28,neutral
76561198064936176,2014-01-16,positivo
76561198064936176,2013-12-18,positivo
notsaddam,2015-07-22,positivo
notsaddam,2014-12-24,positivo
notsaddam,2015-07-22,negativo
notsaddam,2015-07-01,positivo
notsaddam,2014-06-14,positivo
76561198027727883,2014-06-24,positivo
MEXIGAM3R,2014-03-19,positivo
MEXIGAM3R,2014-03-16,positivo
MEXIGAM3R,2015-06-28,positivo
MEXIGAM3R,2015-09-01,negativo
MEXIGAM3R,2014-06-08,positivo
MEXIGAM3R,2013-11-07,positivo
MEXIGAM3R,2012-03-28,positivo
mezzamorph,2015-02-26,negativo
76561198158147651,2015-04-04,positivo
76561198027533076,2015-12-26,neutral
AusMikey,2014-06-11,negativo
AusMikey,2014-05-14,positivo
AusMikey,2014-04-06,negativo
AusMikey,2014-03-08,positivo
76561198171017834,Posted March 29.,positivo
76561198171017834,Posted August 19.,negativo
pixlflames,2014-03-18,positivo
pixlflames,2015-02-20,negativo
pixlflames,2014-05-09,positivo
pixlflames,2014-03-15,neutral
sir_nickster,2015-01-12,positivo
sir_nickster,2014-02-22,positivo
76561198101601949,Posted June 28.,positivo
76561198101601949,2015-04-23,positivo
76561198101601949,2015-03-21,positivo
76561198087566671,2015-02-19,positivo
76561198087566671,2015-01-02,positivo
76561198087566671,2015-05-04,positivo
76561198087566671,2015-08-16,positivo
76561198087566671,2014-12-24,positivo
76561198087566671,2015-06-07,positivo
76561198087566671,2015-03-17,negativo
76561198087566671,2015-06-09,positivo
76561198074311103,2014-12-05,positivo
76561198074311103,2014-03-16,negativo
miciah,2015-11-05,positivo
miguel3939,2014-06-29,negativo
miguel3939,2014-03-22,neutral
76561198061208964,2013-12-16,negativo
76561198074871696,2013-08-28,positivo
76561198074871696,2012-11-26,positivo
micky_d,2013-02-08,positivo
micky_d,2011-12-27,positivo
76561198155627953,2014-10-11,positivo
76561198065868047,Posted March 4.,negativo
76561198098447960,2015-04-07,positivo
76561198047306749,Posted January 9.,positivo
m1dday,Posted March 12.,neutral
m1dday,2015-07-08,neutral
m1dday,2015-06-20,negativo
m1dday,Posted February 25.,neutral
m1dday,Posted February 10.,positivo
Varck,2015-03-28,positivo
76561198106998900,2014-02-19,positivo
Smithy199,2013-11-27,positivo
2390746539217,2013-12-31,negativo
2390746539217,2013-03-29,positivo
MidorimaShiniarou,Posted April 24.,positivo
MidorimaShiniarou,2015-02-20,neutral
MidorimaShiniarou,2015-10-21,neutral
Migelino64,2015-08-01,positivo
mijiperki,2014-06-28,negativo
76561198053869992,2015-06-16,negativo
76561198053869992,2015-12-23,positivo
76561198053869992,2015-12-23,negativo
76561198053869992,2015-11-30,negativo
Mikaris,2015-05-11,positivo
Mikaris,2015-06-06,positivo
lohbsy,Posted March 15.,positivo
76561198078389003,2014-06-28,positivo
76561198090495592,2014-09-23,positivo
76561198088402422,2013-06-01,negativo
76561198088918807,2014-07-16,neutral
miko-chan,2014-02-19,positivo
76561198068257050,2013-12-16,negativo
76561198065725199,2015-04-04,positivo
superdodo5,2013-12-03,positivo
Zeboz,Posted January 18.,neutral
Zeboz,2014-10-11,positivo
Zeboz,2014-10-11,positivo
Zeboz,2014-06-16,negativo
Zeboz,2014-02-19,positivo
Zeboz,2014-02-15,negativo
Zeboz,2014-10-11,negativo
Zeboz,2014-10-11,negativo
milkxama,2014-10-12,neutral
shakingthingsup,Posted April 20.,negativo
shakingthingsup,2015-06-14,negativo
shakingthingsup,Posted July 21.,positivo
shakingthingsup,Posted January 20.,negativo
shakingthingsup,2015-01-17,negativo
shakingthingsup,2013-10-11,negativo
76561198086118981,2013-12-27,neutral
76561198086118981,2013-12-28,neutral
76561198086118981,Posted January 1.,positivo
millionairemethmaker,2012-11-16,positivo
76561198050812671,2015-06-14,neutral
76561198050812671,2014-12-23,positivo
76561198175247209,Posted January 6.,neutral
SuperHoboLord,2013-11-24,positivo
ArrestMe,2014-12-22,negativo
ArrestMe,2014-12-26,neutral
ArrestMe,2014-10-09,positivo
ArrestMe,2013-12-25,negativo
ArrestMe,2014-05-11,neutral
ArrestMe,Posted January 7.,negativo
ArrestMe,Posted July 11.,positivo
ArrestMe,Posted March 26.,positivo
ArrestMe,2015-07-06,neutral
ArrestMe,2015-07-06,positivo
76561198056913746,2015-07-05,positivo
76561198056913746,2015-07-05,neutral
76561198056913746,2015-06-29,positivo
Hardway155,Posted May 3.,positivo
harryhairyarse,2014-03-04,positivo
76561198039330239,2015-05-30,positivo
76561198039330239,2014-01-12,neutral
154352,2015-11-04,negativo
154352,2015-04-11,positivo
154352,2014-08-12,positivo
154352,2014-06-09,positivo
mini_coopa2,2015-10-12,positivo
minkang7360,2014-01-12,positivo
minkang7360,2014-06-27,negativo
minkang7360,2014-02-16,positivo
minkang7360,2014-11-03,positivo
minkang7360,2013-11-29,positivo
76561198060843008,2014-04-01,neutral
76561198067941267,2014-02-18,positivo
sock1345,2014-09-24,negativo
_kyra,2013-12-20,positivo
_kyra,2014-07-11,positivo
_kyra,2014-05-01,neutral
_kyra,2013-11-30,negativo
_kyra,2015-11-08,positivo
_kyra,2014-06-25,positivo
_kyra,2013-12-21,positivo
_kyra,2014-04-14,positivo
Peru4life,2013-08-18,positivo
mintgreeniceteawithmilk,2014-06-25,positivo
mintgreeniceteawithmilk,2013-12-22,neutral
mintgreeniceteawithmilk,2013-12-02,positivo
mintgreeniceteawithmilk,2013-12-02,positivo
Mintlessgaming,2014-11-14,positivo
76561198060622421,2014-05-18,positivo
76561198060622421,2014-01-11,positivo
76561198060622421,Posted January 8.,positivo
crackdatdopamine,2014-09-14,positivo
crackdatdopamine,2014-09-14,negativo
crackdatdopamine,2014-09-14,negativo
crackdatdopamine,2014-04-18,negativo
crackdatdopamine,2014-04-18,negativo
crackdatdopamine,2014-04-18,positivo
crackdatdopamine,2014-04-18,positivo
crackdatdopamine,2013-10-03,positivo
Mirstikain,2014-09-03,neutral
miscgamingyoutube,2013-12-18,positivo
76561198077888594,2014-03-25,positivo
76561198077888594,2014-11-05,positivo
76561198077888594,2015-10-15,negativo
76561198077888594,2015-08-08,positivo
KJuke,Posted July 27.,neutral
MissVioletVi,Posted September 11.,negativo
MissVioletVi,Posted May 28.,positivo
MissVioletVi,2015-11-25,positivo
MissVioletVi,2015-11-25,negativo
jakemhill,2015-10-23,positivo
ansairmist,2015-04-10,positivo
ansairmist,Posted January 12.,positivo
76561198142511076,2014-08-30,positivo
76561198016359317,2014-07-17,positivo
76561198016359317,Posted May 4.,positivo
76561198059749148,2014-06-25,positivo
76561198035148971,2013-12-15,positivo
lobsinus,2015-10-30,negativo
535346456636,2015-01-20,positivo
535346456636,2014-12-25,neutral
markereiei,2015-04-10,positivo
76561198048813790,2015-11-29,negativo
76561198048813790,2015-08-29,positivo
76561198048813790,2014-12-19,positivo
76561198048813790,2014-04-24,positivo
76561198048813790,2014-05-09,positivo
76561198048813790,2014-04-17,neutral
76561198048813790,2012-12-11,negativo
motchbox,2015-05-26,negativo
motchbox,2014-08-28,negativo
76561198044588689,2014-09-16,positivo
76561198044588689,2015-06-07,negativo
76561198044588689,2012-11-15,positivo
iwannakilmyselfthx,2015-05-05,positivo
iwannakilmyselfthx,2015-02-26,positivo
iwannakilmyselfthx,Posted July 31.,negativo
iwannakilmyselfthx,2015-02-26,positivo
iwannakilmyselfthx,2015-04-15,positivo
76561198054568398,2014-07-04,positivo
76561198054568398,2012-11-12,negativo
76561198054568398,2012-10-21,positivo
76561198054568398,2012-09-26,positivo
76561198084523951,Posted March 1.,positivo
76561198084523951,Posted April 21.,positivo
76561198084523951,Posted June 6.,positivo
76561198084523951,Posted April 17.,positivo
yii,2014-06-23,positivo
mixadance,2015-04-16,neutral
mixadance,2015-01-30,neutral
mixadance,2013-04-30,neutral
mixadance,2013-02-12,positivo
mixadance,2013-03-05,negativo
mixadance,2012-09-27,positivo
mixadance,2013-03-27,positivo
mixadance,2013-02-07,positivo
mixadance,2013-02-15,neutral
mixadance,2013-02-27,neutral
BuddyGowut,2014-01-31,neutral
chocpin,2014-02-23,positivo
mjtothetop,2014-08-05,positivo
mjtothetop,2014-10-24,positivo
mjtothetop,2014-08-18,positivo
mjtothetop,2012-07-17,positivo
76561198120690276,2014-06-24,positivo
76561198120690276,2014-01-23,positivo
76561198027601501,2015-04-26,positivo
76561198027601501,2014-03-21,positivo
76561198027601501,2012-10-28,positivo
IISantaII,2015-04-12,negativo
IISantaII,2013-01-11,positivo
IISantaII,Posted July 21.,positivo
IISantaII,2015-05-19,neutral
IISantaII,2013-03-30,neutral
IISantaII,2013-02-15,negativo
IISantaII,2012-02-11,neutral
MLGDominatorGaming,Posted March 22.,positivo
08254669696969696969,2014-03-27,positivo
08254669696969696969,2014-07-13,positivo
08254669696969696969,2014-06-21,positivo
08254669696969696969,2014-05-20,negativo
08254669696969696969,2015-04-04,positivo
ultraman6969,2014-09-19,negativo
ultraman6969,Posted February 20.,neutral
ultraman6969,2015-01-15,positivo
76561198044020758,2015-08-30,negativo
76561198044020758,2014-01-15,negativo
76561198044020758,2013-11-28,neutral
76561198044020758,Posted June 25.,positivo
76561198071642666,2014-10-19,negativo
MobbaHobba,Posted January 17.,neutral
MobbaHobba,2013-12-17,positivo
MobbaHobba,2014-06-09,positivo
MobbaHobba,2013-12-01,positivo
XMobeZC,Posted February 12.,negativo
XMobeZC,2015-03-13,negativo
Mobullbo,Posted February 9.,neutral
Mobullbo,2014-02-21,positivo
Mobullbo,2014-02-21,positivo
76561197966647905,2014-07-08,negativo
Portals,2014-10-31,negativo
Portals,2015-12-10,negativo
Portals,2014-11-03,negativo
Portals,Posted February 25.,positivo
mochajung,2014-06-22,positivo
76561198064572589,2015-06-03,negativo
76561198064199218,2015-10-24,negativo
76561198064199218,2015-11-04,positivo
76561198064199218,2015-10-22,positivo
76561198041992677,2015-12-29,positivo
76561198041992677,2014-05-11,negativo
76561198041992677,2014-05-11,negativo
345675,2013-11-25,negativo
345675,Posted January 8.,neutral
345675,2015-03-23,positivo
345675,2015-06-28,positivo
345675,2015-06-10,neutral
345675,2015-05-30,neutral
345675,2015-02-05,positivo
345675,2014-07-02,negativo
345675,2014-01-02,negativo
abcddbca,Posted May 9.,neutral
Mofflang,2014-12-19,positivo
Mofflang,2014-12-18,positivo
Mofflang,2013-12-24,positivo
76561198068347804,2015-11-26,positivo
76561198068347804,2015-01-18,negativo
76561198068347804,2015-01-01,positivo
76561198068347804,2014-12-13,neutral
76561198068347804,2014-02-22,negativo
76561198068347804,2013-12-19,positivo
76561198070479278,2014-03-15,neutral
Mohawkpelican,Posted June 8.,positivo
Ohlmay,2014-07-12,positivo
Ohlmay,2014-06-28,positivo
ForTheWinLegitimance,2015-08-21,negativo
ForTheWinLegitimance,2014-12-29,positivo
ForTheWinLegitimance,2014-09-25,negativo
ForTheWinLegitimance,2014-10-10,positivo
ForTheWinLegitimance,2014-09-25,positivo
ForTheWinLegitimance,2014-08-27,positivo
76561197964316999,2014-08-03,negativo
imdagiver,2013-12-22,negativo
imdagiver,2013-12-22,positivo
imdagiver,2013-12-22,positivo
burnttoast4444,Posted July 11.,positivo
burnttoast4444,2014-11-05,positivo
burnttoast4444,Posted March 14.,negativo
burnttoast4444,2015-07-04,positivo
burnttoast4444,2014-03-30,negativo
76561198090507837,Posted July 13.,neutral
76561198176703745,2015-06-30,negativo
76561198176703745,Posted January 8.,positivo
76561198176703745,Posted January 1.,positivo
76561198059983240,Posted February 6.,negativo
76561198059983240,2015-11-20,neutral
76561198059983240,Posted August 18.,negativo
76561198059983240,2015-08-23,neutral
76561198085905659,2013-12-06,positivo
76561198085905659,2014-06-07,neutral
76561198135993852,2015-08-12,neutral
76561198135993852,2015-04-04,positivo
Sylveonssssss,2015-01-25,neutral
rembestogirl,2015-10-15,neutral
76561198025989885,Posted June 3.,positivo
76561198051664244,2015-12-29,negativo
Mondrow20,2014-12-04,positivo
stupidbitchcunt,2013-12-09,negativo
dnnclarke66,2014-11-15,positivo
Eros13,2014-06-17,negativo
Eros13,2014-03-17,positivo
76561198071542886,2015-12-22,positivo
felipetoledoribeiro,2014-12-15,neutral
felipetoledoribeiro,Posted May 10.,neutral
76561198038335264,2015-12-07,negativo
76561198038335264,2014-06-25,positivo
76561198038335264,2015-03-14,positivo
76561198038335264,2015-03-14,positivo
76561198038335264,2015-03-14,positivo
CorporalTaylor200,2015-11-03,negativo
CorporalTaylor200,Posted August 9.,neutral
76561198090180844,Posted May 5.,negativo
76561198090180844,2014-06-05,positivo
76561198090180844,Posted January 1.,neutral
76561198090180844,2015-11-15,positivo
76561198071540898,2015-12-23,positivo
76561198071540898,2015-09-03,negativo
komix15,2015-11-24,positivo
komix15,2015-11-24,negativo
komix15,2015-11-24,neutral
komix15,2015-09-18,negativo
komix15,2015-11-24,positivo
komix15,2015-11-24,positivo
moocowsmoocows,Posted March 23.,neutral
76561198053796134,2014-05-06,positivo
76561198079559505,2014-01-22,positivo
76561198079559505,2015-12-20,negativo
76561198079559505,2014-01-22,positivo
76561198079559505,2014-01-02,positivo
Moomoomang,2015-10-21,positivo
Moomoomang,2014-04-15,positivo
Moomoomang,2015-09-24,positivo
Moomoomang,2014-01-11,positivo
opw,2014-09-15,positivo
opw,2014-09-15,positivo
opw,2014-04-19,positivo
opw,2015-12-31,positivo
opw,2015-08-15,neutral
opw,2014-06-21,positivo
76561198051645324,2014-07-29,neutral
76561198065080939,2014-12-21,positivo
76561198065080939,2014-12-19,positivo
76561198065080939,Posted June 3.,positivo
76561198065080939,2014-12-21,positivo
76561198065080939,2013-12-22,positivo
76561198065080939,2015-12-28,positivo
76561198065080939,2015-03-21,neutral
6592,2014-06-28,positivo
Scalerss,2014-11-01,negativo
Scalerss,2013-05-22,negativo
Scalerss,2013-02-25,positivo
mooserodah,Posted February 24.,negativo
mooserodah,2014-06-26,positivo
76561198077072857,2015-12-12,neutral
76561198061738634,Posted April 22.,neutral
mygrandsonnathan,2013-12-24,positivo
mygrandsonnathan,2014-01-08,positivo
Obamastar,Posted January 16.,positivo
Obamastar,Posted January 11.,positivo
Obamastar,2015-08-01,positivo
Obamastar,2013-12-25,positivo
76561198097614571,Posted July 13.,neutral
explosiv3,2015-05-11,positivo
explosiv3,2015-06-06,positivo
76561198067229346,2014-12-26,negativo
76561198067229346,2015-01-21,negativo
arbiter928,2014-09-05,positivo
arbiter928,2014-02-17,positivo
76561198034465295,Posted February 11.,positivo
76561198034465295,2015-12-30,positivo
76561198018733084,2012-10-27,positivo
76561198029566748,2015-02-17,positivo
76561198029566748,2014-10-05,negativo
76561198071578622,2015-11-20,negativo
76561198071578622,2014-08-27,negativo
mortonawsome100,Posted August 28.,positivo
mortonawsome100,2015-01-27,negativo
Mortwolf,2015-01-15,negativo
rossico,2014-03-07,positivo
76561198056590465,2014-12-31,positivo
0896398616,2014-06-20,neutral
0896398616,2014-03-29,neutral
76561197967118917,2015-01-26,positivo
76561198064711492,2014-03-21,negativo
burningspoke,Posted February 7.,positivo
burningspoke,2014-10-01,positivo
movrex,2015-10-20,positivo
Moving_McTarget,2012-08-20,negativo
Moving_McTarget,2014-07-17,neutral
Moving_McTarget,2015-08-29,negativo
MOV_NICHOLAS,2014-03-30,negativo
76561198001593974,Posted January 24.,positivo
76561198001593974,Posted January 26.,positivo
76561198001593974,Posted January 24.,positivo
rakhalar,Posted February 22.,positivo
Moyi2706,2014-03-08,neutral
Moyi2706,2014-02-10,neutral
76561198047629421,2014-04-19,positivo
mysterypancake,2014-07-15,positivo
fsociety_00,2015-06-21,neutral
fsociety_00,Posted May 2.,negativo
fsociety_00,2015-10-16,neutral
fsociety_00,2015-08-27,positivo
76561198054628777,Posted January 3.,negativo
76561198064358345,2015-09-07,positivo
76561198043449077,2014-02-13,positivo
mrjeffersontm,2015-11-29,positivo
mrjeffersontm,2014-08-05,neutral
WILDCAT192,2015-05-11,positivo
WILDCAT192,Posted June 3.,positivo
ronnietran,2013-12-05,positivo
76561198065420140,2014-12-23,neutral
76561198065420140,2014-12-21,positivo
76561198070188197,2015-08-19,neutral
76561198105011167,2015-12-01,positivo
WhyWontSenpaiNoticeMe,2014-03-14,positivo
mouthtoass,2015-08-10,negativo
Tombuscus,2014-12-07,positivo
Ox2009495,Posted May 20.,negativo
Ox2009495,Posted January 15.,positivo
nuclearpig22,2015-10-16,neutral
Kitakats,2014-04-02,positivo
Kitakats,Posted August 11.,negativo
Kitakats,2013-12-27,positivo
moxxi2050,2013-11-26,positivo
moxxi2050,2014-03-11,positivo
moxxi2050,2014-01-24,negativo
moxxi2050,2013-12-28,positivo
moxxi2050,2013-12-06,positivo
moxxi2050,2013-12-04,neutral
76561198065414275,2015-05-07,neutral
76561198084015139,2013-03-02,positivo
76561198084015139,2013-08-02,positivo
76561198084015139,2013-08-02,neutral
76561198084015139,2013-08-02,positivo
76561198059457068,2014-08-01,positivo
Mr-Sydney,2015-07-25,positivo
Mr-Sydney,Posted February 4.,neutral
Mr-Sydney,Posted September 2.,positivo
Kevoz,Posted July 15.,positivo
76561198064162552,2014-07-23,negativo
76561198064162552,2014-07-23,positivo
76561198064162552,2014-07-23,negativo
76561198060546291,2014-06-23,positivo
mrwafflessauce,2013-11-27,positivo
FastenedWalnut,2014-02-08,negativo
FastenedWalnut,2013-01-19,positivo
armeda,2014-03-18,positivo
armeda,2011-06-13,positivo
76561198090272909,2015-04-07,positivo
MrYeroc,Posted January 31.,negativo
MrYeroc,2015-03-15,positivo
itsGeeGee,2014-06-27,negativo
josyco123,2013-12-20,positivo
76561198038210954,2013-12-27,positivo
leslam,Posted May 15.,positivo
leslam,Posted April 16.,neutral
